"","ts_code","symbol","name","area","industry","market","list_date"
"2990","600513.SH","600513","联环药业","江苏","化学制药","主板","20030319"
"2991","600515.SH","600515","*ST基础","海南","全国地产","主板","20020806"
"2992","600516.SH","600516","方大炭素","甘肃","矿物制品","主板","20020830"
"2993","600517.SH","600517","国网英大","上海","多元金融","主板","20031010"
"2994","600518.SH","600518","*ST康美","广东","中成药","主板","20010319"
"2995","600519.SH","600519","贵州茅台","贵州","白酒","主板","20010827"
"2996","600520.SH","600520","文一科技","安徽","机械基件","主板","20020108"
"2997","600521.SH","600521","华海药业","浙江","化学制药","主板","20030304"
"2998","600522.SH","600522","中天科技","江苏","通信设备","主板","20021024"
"2999","600523.SH","600523","贵航股份","贵州","汽车配件","主板","20011227"
"3000","600525.SH","600525","长园集团","深圳","电气设备","主板","20021202"
"3001","600526.SH","600526","菲达环保","浙江","环境保护","主板","20020722"
"3002","600527.SH","600527","江南高纤","江苏","化纤","主板","20031127"
"3003","600528.SH","600528","中铁工业","北京","运输设备","主板","20010528"
"3004","600529.SH","600529","山东药玻","山东","医疗保健","主板","20020603"
"3005","600530.SH","600530","交大昂立","上海","医疗保健","主板","20010702"
"3006","600531.SH","600531","豫光金铅","河南","铅锌","主板","20020730"
"3007","600532.SH","600532","未来股份","上海","医疗保健","主板","20021031"
"3008","600533.SH","600533","栖霞建设","江苏","区域地产","主板","20020328"
"3009","600535.SH","600535","天士力","天津","中成药","主板","20020823"
"3010","600536.SH","600536","中国软件","北京","软件服务","主板","20020517"
"3011","600537.SH","600537","亿晶光电","浙江","电气设备","主板","20030123"
"3012","600538.SH","600538","国发股份","广西","医药商业","主板","20030114"
"3013","600539.SH","600539","狮头股份","山西","互联网","主板","20010824"
"3014","600540.SH","600540","新赛股份","新疆","种植业","主板","20040107"
"3015","600543.SH","600543","莫高股份","甘肃","红黄酒","主板","20040324"
"3016","600545.SH","600545","卓郎智能","新疆","纺织机械","主板","20031203"
"3017","600546.SH","600546","山煤国际","山西","煤炭开采","主板","20030731"
"3018","600547.SH","600547","山东黄金","山东","黄金","主板","20030828"
"3019","600548.SH","600548","深高速","深圳","路桥","主板","20011225"
"3020","600549.SH","600549","厦门钨业","福建","小金属","主板","20021107"
"3021","600550.SH","600550","保变电气","河北","电气设备","主板","20010228"
"3022","600551.SH","600551","时代出版","安徽","出版业","主板","20020905"
"3023","600552.SH","600552","凯盛科技","安徽","玻璃","主板","20021108"
"3024","600555.SH","600555","*ST海创","海南","旅游服务","主板","20010328"
"3025","600556.SH","600556","天下秀","广西","互联网","主板","20010807"
"3026","600557.SH","600557","康缘药业","江苏","中成药","主板","20020918"
"3027","600558.SH","600558","大西洋","四川","钢加工","主板","20010227"
"3028","600559.SH","600559","老白干酒","河北","白酒","主板","20021029"
"3029","600560.SH","600560","金自天正","北京","电气设备","主板","20020919"
"3030","600561.SH","600561","江西长运","江西","公共交通","主板","20020716"
"3031","600562.SH","600562","国睿科技","江苏","通信设备","主板","20030128"
"3032","600563.SH","600563","法拉电子","福建","元器件","主板","20021210"
"3033","600565.SH","600565","迪马股份","重庆","全国地产","主板","20020723"
"3034","600566.SH","600566","济川药业","湖北","中成药","主板","20010822"
"3035","600567.SH","600567","山鹰国际","安徽","造纸","主板","20011218"
"3036","600568.SH","600568","ST中珠","湖北","区域地产","主板","20010518"
"3037","600569.SH","600569","安阳钢铁","河南","普钢","主板","20010820"
"3038","600570.SH","600570","恒生电子","浙江","软件服务","主板","20031216"
"3039","600571.SH","600571","信雅达","浙江","软件服务","主板","20021101"
"3040","600572.SH","600572","康恩贝","浙江","中成药","主板","20040412"
"3041","600573.SH","600573","惠泉啤酒","福建","啤酒","主板","20030226"
"3042","600575.SH","600575","淮河能源","安徽","铁路","主板","20030328"
"3043","600576.SH","600576","祥源文化","浙江","影视音像","主板","20030220"
"3044","600577.SH","600577","精达股份","安徽","电气设备","主板","20020911"
"3045","600578.SH","600578","京能电力","北京","火力发电","主板","20020510"
"3046","600579.SH","600579","克劳斯","山东","化工机械","主板","20020809"
"3047","600580.SH","600580","卧龙电驱","浙江","电气设备","主板","20020606"
"3048","600581.SH","600581","八一钢铁","新疆","普钢","主板","20020816"
"3049","600582.SH","600582","天地科技","北京","工程机械","主板","20020515"
"3050","600583.SH","600583","海油工程","天津","石油开采","主板","20020205"
"3051","600584.SH","600584","长电科技","江苏","半导体","主板","20030603"
"3052","600585.SH","600585","海螺水泥","安徽","水泥","主板","20020207"
"3053","600586.SH","600586","金晶科技","山东","玻璃","主板","20020815"
"3054","600587.SH","600587","新华医疗","山东","医疗保健","主板","20020927"
"3055","600588.SH","600588","用友网络","北京","软件服务","主板","20010518"
"3056","600589.SH","600589","ST榕泰","广东","塑料","主板","20010612"
"3057","600590.SH","600590","泰豪科技","江西","电气设备","主板","20020703"
"3058","600592.SH","600592","龙溪股份","福建","机械基件","主板","20020805"
"3059","600593.SH","600593","*ST圣亚","辽宁","旅游服务","主板","20020711"
"3060","600594.SH","600594","益佰制药","贵州","中成药","主板","20040323"
"3061","600595.SH","600595","ST中孚","河南","铝","主板","20020626"
"3062","600596.SH","600596","新安股份","浙江","化工原料","主板","20010906"
"3063","600597.SH","600597","光明乳业","上海","乳制品","主板","20020828"
"3064","600598.SH","600598","北大荒","黑龙江","种植业","主板","20020329"
"3065","600599.SH","600599","ST熊猫","湖南","多元金融","主板","20010828"
"3066","600600.SH","600600","青岛啤酒","山东","啤酒","主板","19930827"
"3067","600601.SH","600601","ST方科","上海","IT设备","主板","19901219"
"3068","600602.SH","600602","云赛智联","上海","软件服务","主板","19901219"
"3069","600603.SH","600603","广汇物流","四川","仓储物流","主板","19920113"
"3070","600604.SH","600604","市北高新","上海","园区开发","主板","19920327"
"3071","600605.SH","600605","汇通能源","上海","房产服务","主板","19920327"
"3072","600606.SH","600606","绿地控股","上海","建筑工程","主板","19920327"
"3073","600608.SH","600608","ST沪科","上海","商贸代理","主板","19920327"
"3074","600609.SH","600609","金杯汽车","辽宁","汽车配件","主板","19920724"
"3075","600610.SH","600610","中毅达","上海","化工原料","主板","19920805"
"3076","600611.SH","600611","大众交通","上海","公共交通","主板","19920807"
"3077","600612.SH","600612","老凤祥","上海","服饰","主板","19920814"
"3078","600613.SH","600613","神奇制药","上海","中成药","主板","19920820"
"3079","600615.SH","600615","*ST丰华","上海","小金属","主板","19920910"
"3080","600616.SH","600616","金枫酒业","上海","红黄酒","主板","19920929"
"3081","600617.SH","600617","国新能源","山西","供气供热","主板","19921013"
"3082","600618.SH","600618","氯碱化工","上海","化工原料","主板","19921113"
"3083","600619.SH","600619","海立股份","上海","家用电器","主板","19921116"
"3084","600620.SH","600620","天宸股份","上海","综合类","主板","19921117"
"3085","600621.SH","600621","华鑫股份","上海","证券","主板","19921202"
"3086","600622.SH","600622","光大嘉宝","上海","区域地产","主板","19921203"
"3087","600623.SH","600623","华谊集团","上海","化工原料","主板","19921204"
"3088","600624.SH","600624","复旦复华","上海","化学制药","主板","19930105"
"3089","600626.SH","600626","申达股份","上海","汽车配件","主板","19930107"
"3090","600628.SH","600628","新世界","上海","百货","主板","19930119"
"3091","600629.SH","600629","华建集团","上海","建筑工程","主板","19930209"
"3092","600630.SH","600630","龙头股份","上海","纺织","主板","19930209"
"3093","600633.SH","600633","浙数文化","浙江","互联网","主板","19930304"
"3094","600635.SH","600635","大众公用","上海","供气供热","主板","19930304"
"3095","600636.SH","600636","国新文化","上海","文教休闲","主板","19930316"
"3096","600637.SH","600637","东方明珠","上海","影视音像","主板","19930316"
"3097","600638.SH","600638","新黄浦","上海","区域地产","主板","19930326"
"3098","600639.SH","600639","浦东金桥","上海","园区开发","主板","19930326"
"3099","600640.SH","600640","新国脉","上海","影视音像","主板","19930407"
"3100","600641.SH","600641","万业企业","上海","区域地产","主板","19930407"
"3101","600642.SH","600642","申能股份","上海","火力发电","主板","19930416"
"3102","600643.SH","600643","爱建集团","上海","多元金融","主板","19930426"
"3103","600644.SH","600644","乐山电力","四川","水力发电","主板","19930426"
"3104","600645.SH","600645","中源协和","天津","医疗保健","主板","19930504"
"3105","600647.SH","600647","同达创业","上海","综合类","主板","19930504"
"3106","600648.SH","600648","外高桥","上海","园区开发","主板","19930504"
"3107","600649.SH","600649","城投控股","上海","区域地产","主板","19930518"
"3108","600650.SH","600650","锦江在线","上海","公共交通","主板","19930607"
"3109","600651.SH","600651","飞乐音响","上海","电器仪表","主板","19901219"
"3110","600652.SH","600652","*ST游久","上海","互联网","主板","19901219"
"3111","600653.SH","600653","申华控股","辽宁","汽车服务","主板","19901219"
"3112","600654.SH","600654","ST中安","上海","软件服务","主板","19901219"
"3113","600655.SH","600655","豫园股份","上海","百货","主板","19920902"
"3114","600657.SH","600657","信达地产","北京","全国地产","主板","19930524"
"3115","600658.SH","600658","电子城","北京","园区开发","主板","19930524"
"3116","600660.SH","600660","福耀玻璃","福建","汽车配件","主板","19930610"
"3117","600661.SH","600661","昂立教育","上海","文教休闲","主板","19930614"
"3118","600662.SH","600662","外服控股","上海","公共交通","主板","19930614"
"3119","600663.SH","600663","陆家嘴","上海","园区开发","主板","19930628"
"3120","600664.SH","600664","哈药股份","黑龙江","化学制药","主板","19930629"
"3121","600665.SH","600665","天地源","陕西","全国地产","主板","19930709"
"3122","600666.SH","600666","ST瑞德","黑龙江","元器件","主板","19930712"
"3123","600667.SH","600667","太极实业","江苏","半导体","主板","19930728"
"3124","600668.SH","600668","尖峰集团","浙江","水泥","主板","19930728"
"3125","600671.SH","600671","ST目药","浙江","中成药","主板","19930823"
"3126","600673.SH","600673","东阳光","广东","铝","主板","19930917"
